opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of,manager,regional_office
QTNPGKJ7,Kary Hendrixson,GTX Pro,Hatfan,Won,2017-02-20,2017-06-26,3169.0,GTX,4821.0,services,1982.0,792.46,1299.0,United States,,Summer Sewald,West
UQ86UOWY,Kary Hendrixson,GTX Basic,Y-corporation,Lost,2017-02-23,2017-05-04,0.0,GTX,550.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
A82DG6R5,Kary Hendrixson,GTX Plus Pro,Kan-code,Won,2017-02-23,2017-05-04,5782.0,GTX,5482.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
9E8A7MQ8,Kary Hendrixson,GTX Plus Pro,Blackzim,Engaging,2017-02-26,,,GTX,5482.0,retail,2009.0,497.11,1588.0,United States,,Summer Sewald,West
Z2S4KUPO,Kary Hendrixson,GTX Plus Basic,Rantouch,Won,2017-02-27,2017-03-10,1173.0,GTX,1096.0,telecommunications,1994.0,1188.42,3015.0,United States,,Summer Sewald,West
GIW1PN4L,Kary Hendrixson,GTX Pro,Kan-code,Won,2017-02-27,2017-06-19,3893.0,GTX,4821.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
E57F5Z2K,Kary Hendrixson,GTX Pro,Sonron,Won,2017-02-27,2017-03-15,4678.0,GTX,4821.0,telecommunications,1999.0,1699.85,5108.0,United States,,Summer Sewald,West
VBZ862OS,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-03-02,2017-03-19,599.0,GTX,550.0,finance,1993.0,7537.24,20293.0,United States,,Summer Sewald,West
VFKKSJT2,Kary Hendrixson,GTX Pro,Kan-code,Won,2017-03-02,2017-05-15,4506.0,GTX,4821.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
FJMFXCTD,Kary Hendrixson,GTX Pro,Sunnamplex,Won,2017-03-02,2017-05-06,4512.0,GTX,4821.0,marketing,2008.0,894.37,1593.0,Poland,,Summer Sewald,West
ZG8WPG99,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-03-03,,,GTX,4821.0,,,,,,,Summer Sewald,West
U85VV1BU,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-03-03,2017-05-22,568.0,GTX,550.0,marketing,2000.0,2952.73,5107.0,United States,,Summer Sewald,West
V6HB68BL,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-03-03,2017-05-30,567.0,GTX,550.0,retail,1989.0,1388.67,3583.0,United States,,Summer Sewald,West
NMKAJZJ4,Kary Hendrixson,MG Special,No Acct Name Entered,Engaging,2017-03-06,,,MG,55.0,,,,,,,Summer Sewald,West
3NQBMKOK,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-03-06,2017-06-29,494.0,GTX,550.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
ZTLLHCBU,Kary Hendrixson,GTX Basic,Dontechi,Engaging,2017-03-07,,,GTX,550.0,software,1982.0,4618.0,10083.0,United States,,Summer Sewald,West
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,2017-03-07,2017-05-24,0.0,GTX,5482.0,retail,2009.0,497.11,1588.0,United States,,Summer Sewald,West
MDRX39D8,Kary Hendrixson,GTX Pro,Newex,Won,2017-03-08,2017-05-11,4918.0,GTX,4821.0,services,1991.0,1012.72,3492.0,Germany,,Summer Sewald,West
7GRFWF1U,Kary Hendrixson,GTX Pro,Scotfind,Won,2017-03-08,2017-03-19,5266.0,GTX,4821.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
839AMI93,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-03-10,,,GTX,550.0,,,,,,,Summer Sewald,West
BFGASJAW,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-03-10,,,GTX,550.0,,,,,,,Summer Sewald,West
5BSHJG7W,Kary Hendrixson,GTX Basic,Kan-code,Lost,2017-03-10,2017-05-30,0.0,GTX,550.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
G3KFZ8KX,Kary Hendrixson,GTX Pro,Green-Plus,Lost,2017-03-11,2017-05-07,0.0,GTX,4821.0,services,2003.0,692.19,1922.0,United States,,Summer Sewald,West
2Y84YR3K,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-03-11,2017-05-24,516.0,GTX,550.0,retail,1989.0,1388.67,3583.0,United States,,Summer Sewald,West
97QHOOWD,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-03-11,2017-03-27,538.0,GTX,550.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
K73K8IQ3,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-13,2017-05-22,537.0,GTX,550.0,technology,1997.0,8170.38,16499.0,South Korea,,Summer Sewald,West
8L5WBK75,Kary Hendrixson,GTX Pro,Dalttechnology,Won,2017-03-13,2017-03-30,4955.0,GTX,4821.0,software,2013.0,98.79,96.0,United States,Bubba Gump,Summer Sewald,West
Z1RN8D42,Kary Hendrixson,GTX Pro,Singletechno,Won,2017-03-13,2017-06-02,5606.0,GTX,4821.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
7PXJ92C5,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-03-15,,,GTX,4821.0,,,,,,,Summer Sewald,West
BAXENBTS,Kary Hendrixson,GTX Pro,Finjob,Lost,2017-03-15,2017-05-06,0.0,GTX,4821.0,employment,1988.0,2059.9,3644.0,United States,,Summer Sewald,West
086279IX,Kary Hendrixson,GTX Pro,Kan-code,Won,2017-03-15,2017-06-14,4369.0,GTX,4821.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
6EEC9HQQ,Kary Hendrixson,GTX Pro,Y-corporation,Won,2017-03-15,2017-05-21,4878.0,GTX,4821.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
E1921PBZ,Kary Hendrixson,GTX Basic,Finjob,Won,2017-03-16,2017-05-23,468.0,GTX,550.0,employment,1988.0,2059.9,3644.0,United States,,Summer Sewald,West
0E761F02,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-03-16,2017-05-02,579.0,GTX,550.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
04YGLJ3N,Kary Hendrixson,GTX Plus Pro,No Acct Name Entered,Engaging,2017-03-17,,,GTX,5482.0,,,,,,,Summer Sewald,West
72TBO2HA,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-03-17,2017-05-08,0.0,GTX,550.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,Summer Sewald,West
FCW4SAAP,Kary Hendrixson,GTX Basic,Scotfind,Won,2017-03-17,2017-06-11,478.0,GTX,550.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
DEH0MYSO,Kary Hendrixson,MG Special,Green-Plus,Won,2017-03-17,2017-05-24,60.0,MG,55.0,services,2003.0,692.19,1922.0,United States,,Summer Sewald,West
ACB3QZAY,Kary Hendrixson,GTX Pro,Singletechno,Lost,2017-03-18,2017-06-04,0.0,GTX,4821.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
THKCN7HU,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-03-19,,,GTX,550.0,,,,,,,Summer Sewald,West
6JI36HIE,Kary Hendrixson,MG Advanced,Sonron,Lost,2017-03-19,2017-06-23,0.0,MG,3393.0,telecommunications,1999.0,1699.85,5108.0,United States,,Summer Sewald,West
B5CBSTM5,Kary Hendrixson,MG Advanced,Golddex,Won,2017-03-19,2017-03-29,3550.0,MG,3393.0,finance,2008.0,52.5,165.0,United States,,Summer Sewald,West
TJ6U9HZ3,Kary Hendrixson,GTX Basic,Singletechno,Won,2017-03-20,2017-06-24,601.0,GTX,550.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
ODGKZEVV,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-03-23,,,GTX,4821.0,,,,,,,Summer Sewald,West
CR6ZLEWC,Kary Hendrixson,GTX Plus Pro,No Acct Name Entered,Engaging,2017-03-24,,,GTX,5482.0,,,,,,,Summer Sewald,West
21S1ETXM,Kary Hendrixson,GTX Plus Basic,Scotfind,Lost,2017-03-24,2017-04-03,0.0,GTX,1096.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
3F2ZPCSL,Kary Hendrixson,GTX Plus Basic,No Acct Name Entered,Engaging,2017-03-25,,,GTX,1096.0,,,,,,,Summer Sewald,West
5G4I94TF,Kary Hendrixson,GTX Plus Pro,Statholdings,Engaging,2017-03-26,,,GTX,5482.0,employment,1997.0,291.27,586.0,United States,,Summer Sewald,West
EB89ONZN,Kary Hendrixson,GTX Pro,Funholding,Engaging,2017-03-29,,,GTX,4821.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Summer Sewald,West
0S4K915N,Kary Hendrixson,GTX Basic,Konex,Lost,2017-03-29,2017-05-20,0.0,GTX,550.0,technology,1980.0,7708.38,13756.0,United States,,Summer Sewald,West
8IJOC37Z,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-29,2017-06-28,424.0,GTX,550.0,technology,1997.0,8170.38,16499.0,South Korea,,Summer Sewald,West
LIQZNH9U,Kary Hendrixson,GTX Plus Pro,No Acct Name Entered,Engaging,2017-03-31,,,GTX,5482.0,,,,,,,Summer Sewald,West
P9LE92UR,Kary Hendrixson,MG Special,No Acct Name Entered,Engaging,2017-03-31,,,MG,55.0,,,,,,,Summer Sewald,West
9LZICBEV,Kary Hendrixson,MG Advanced,Hottechi,Lost,2017-03-31,2017-04-01,0.0,MG,3393.0,technology,1997.0,8170.38,16499.0,South Korea,,Summer Sewald,West
YAKIMBKC,Kary Hendrixson,GTX Basic,Konex,Won,2017-03-31,2017-04-02,609.0,GTX,550.0,technology,1980.0,7708.38,13756.0,United States,,Summer Sewald,West
FHU2WQ2K,Kary Hendrixson,MG Special,Goodsilron,Won,2017-03-31,2017-04-01,55.0,MG,55.0,marketing,2000.0,2952.73,5107.0,United States,,Summer Sewald,West
YLK0MRJ3,Kary Hendrixson,GTX Basic,Iselectrics,Engaging,2017-04-01,,,GTX,550.0,technology,2011.0,527.11,1428.0,United States,Acme Corporation,Summer Sewald,West
XBSZ29VJ,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-04-01,2017-05-24,1110.0,GTX,1096.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
N88UFF5K,Kary Hendrixson,GTX Basic,Labdrill,Lost,2017-04-02,2017-04-03,0.0,GTX,550.0,medical,1985.0,2741.37,9226.0,United States,,Summer Sewald,West
OV08QE7X,Kary Hendrixson,GTX Basic,Cheers,Won,2017-04-02,2017-04-10,488.0,GTX,550.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,Summer Sewald,West
WJLJIWYS,Kary Hendrixson,GTX Basic,Rantouch,Won,2017-04-02,2017-05-20,605.0,GTX,550.0,telecommunications,1994.0,1188.42,3015.0,United States,,Summer Sewald,West
DRFUPEOU,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,2017-04-04,2017-05-10,0.0,GTX,5482.0,retail,2009.0,497.11,1588.0,United States,,Summer Sewald,West
A0VM9Q5M,Kary Hendrixson,GTX Pro,Doncon,Lost,2017-04-05,2017-04-15,0.0,GTX,4821.0,technology,2010.0,587.72,1501.0,United States,,Summer Sewald,West
P9SDPJJO,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-04-05,2017-04-06,450.0,GTX,550.0,services,2003.0,692.19,1922.0,United States,,Summer Sewald,West
NW6OPA4M,Kary Hendrixson,GTX Plus Pro,Blackzim,Won,2017-04-05,2017-05-21,4983.0,GTX,5482.0,retail,2009.0,497.11,1588.0,United States,,Summer Sewald,West
QVWM8LUB,Kary Hendrixson,GTX Basic,Hatfan,Lost,2017-04-06,2017-08-06,0.0,GTX,550.0,services,1982.0,792.46,1299.0,United States,,Summer Sewald,West
7C2HU8OC,Kary Hendrixson,GTX Plus Basic,Faxquote,Lost,2017-04-06,2017-04-16,0.0,GTX,1096.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,Summer Sewald,West
74P8ZFDD,Kary Hendrixson,GTX Plus Pro,Plexzap,Won,2017-04-06,2017-04-07,6154.0,GTX,5482.0,retail,2001.0,2437.85,4874.0,United States,,Summer Sewald,West
MB3376Q1,Kary Hendrixson,GTX Pro,Cheers,Won,2017-04-06,2017-04-12,4756.0,GTX,4821.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,Summer Sewald,West
UUGY3W44,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-04-07,,,GTX,550.0,,,,,,,Summer Sewald,West
BHHDOY2E,Kary Hendrixson,MG Advanced,No Acct Name Entered,Engaging,2017-04-07,,,MG,3393.0,,,,,,,Summer Sewald,West
C3918FWQ,Kary Hendrixson,GTX Plus Basic,Singletechno,Lost,2017-04-09,2017-08-12,0.0,GTX,1096.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-04-09,2017-04-16,0.0,MG,3393.0,retail,2009.0,497.11,1588.0,United States,,Summer Sewald,West
Z29AX2KB,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-04-09,2017-06-20,983.0,GTX,1096.0,medical,2017.0,4.54,9.0,United States,,Summer Sewald,West
ZVWUL0LL,Kary Hendrixson,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-12,0.0,GTX,550.0,technology,1997.0,8170.38,16499.0,South Korea,,Summer Sewald,West
4R5LIB5F,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-04-10,2017-06-13,0.0,GTX,1096.0,services,2003.0,692.19,1922.0,United States,,Summer Sewald,West
J58BUYQH,Kary Hendrixson,GTX Plus Basic,No Acct Name Entered,Engaging,2017-04-11,,,GTX,1096.0,,,,,,,Summer Sewald,West
R2CS85YJ,Kary Hendrixson,GTX Basic,Groovestreet,Lost,2017-04-11,2017-04-13,0.0,GTX,550.0,retail,2003.0,223.8,299.0,United States,,Summer Sewald,West
8EAINY61,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-04-11,2017-04-18,0.0,GTX,550.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
T23MHC9C,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-11,2017-04-18,568.0,GTX,550.0,technology,2010.0,587.72,1501.0,United States,,Summer Sewald,West
D30QC4EE,Kary Hendrixson,GTX Pro,Rantouch,Won,2017-04-11,2017-06-19,5063.0,GTX,4821.0,telecommunications,1994.0,1188.42,3015.0,United States,,Summer Sewald,West
R0CLLIH9,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-04-12,,,GTX,4821.0,,,,,,,Summer Sewald,West
UIDAJBAI,Kary Hendrixson,GTX Pro,Doncon,Lost,2017-04-12,2017-04-13,0.0,GTX,4821.0,technology,2010.0,587.72,1501.0,United States,,Summer Sewald,West
VO3C2LE4,Kary Hendrixson,MG Special,Groovestreet,Lost,2017-04-12,2017-04-16,0.0,MG,55.0,retail,2003.0,223.8,299.0,United States,,Summer Sewald,West
H3ITKE4I,Kary Hendrixson,GTX Pro,Hatfan,Lost,2017-04-13,2017-04-19,0.0,GTX,4821.0,services,1982.0,792.46,1299.0,United States,,Summer Sewald,West
4RPUMZ9M,Kary Hendrixson,GTX Pro,Y-corporation,Lost,2017-04-13,2017-04-21,0.0,GTX,4821.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
LWPFQ1UA,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-04-15,,,GTX,550.0,,,,,,,Summer Sewald,West
TN59K8NP,Kary Hendrixson,GTX Basic,Sunnamplex,Lost,2017-04-15,2017-08-07,0.0,GTX,550.0,marketing,2008.0,894.37,1593.0,Poland,,Summer Sewald,West
10AEGW41,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-04-16,,,GTX,4821.0,,,,,,,Summer Sewald,West
QA9XE19H,Kary Hendrixson,MG Advanced,Newex,Lost,2017-04-16,2017-04-23,0.0,MG,3393.0,services,1991.0,1012.72,3492.0,Germany,,Summer Sewald,West
LSVGDJ1A,Kary Hendrixson,GTX Plus Pro,No Acct Name Entered,Engaging,2017-04-17,,,GTX,5482.0,,,,,,,Summer Sewald,West
2LSNRT4U,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-04-17,,,GTX,4821.0,,,,,,,Summer Sewald,West
5AI9WG6M,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,2017-04-17,2017-04-25,0.0,GTX,5482.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
Q1DFFYB5,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,2017-04-17,2017-04-19,0.0,GTX,5482.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
XWZG5VPL,Kary Hendrixson,GTX Pro,Scotfind,Lost,2017-04-17,2017-04-18,0.0,GTX,4821.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
30FHAEJZ,Kary Hendrixson,GTX Plus Pro,Fasehatice,Won,2017-04-17,2017-04-19,5408.0,GTX,5482.0,retail,1990.0,4968.91,7523.0,United States,,Summer Sewald,West
BYF6ABTZ,Kary Hendrixson,GTX Plus Pro,Opentech,Engaging,2017-04-18,,,GTX,5482.0,finance,1994.0,355.23,853.0,United States,,Summer Sewald,West
VTLI5HIE,Kary Hendrixson,GTX Basic,Newex,Won,2017-04-18,2017-04-26,474.0,GTX,550.0,services,1991.0,1012.72,3492.0,Germany,,Summer Sewald,West
N60UJ28O,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-04-18,2017-04-22,1158.0,GTX,1096.0,finance,1993.0,7537.24,20293.0,United States,,Summer Sewald,West
R102IPTH,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2017-04-18,2017-04-19,5839.0,GTX,5482.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,Summer Sewald,West
C9O4E52T,Kary Hendrixson,GTX Pro,Singletechno,Won,2017-04-18,2017-08-06,4554.0,GTX,4821.0,retail,1996.0,2214.94,5374.0,United States,,Summer Sewald,West
CJP7LWRK,Kary Hendrixson,GTX Pro,Xx-holding,Won,2017-04-18,2017-04-24,5078.0,GTX,4821.0,finance,1993.0,7537.24,20293.0,United States,,Summer Sewald,West
U2HYH97X,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-04-20,,,GTX,550.0,,,,,,,Summer Sewald,West
H1NFMTJ4,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-04-20,2017-06-25,527.0,GTX,550.0,finance,1993.0,7537.24,20293.0,United States,,Summer Sewald,West
2ZUL1AAV,Kary Hendrixson,MG Advanced,Fasehatice,Lost,2017-04-22,2017-04-29,0.0,MG,3393.0,retail,1990.0,4968.91,7523.0,United States,,Summer Sewald,West
8CUN8O4Z,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-04-22,2017-04-30,500.0,GTX,550.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
AMX2BM39,Kary Hendrixson,MG Advanced,Kan-code,Won,2017-04-22,2017-04-23,3546.0,MG,3393.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
A2C5O4EN,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-23,2017-04-29,529.0,GTX,550.0,technology,2010.0,587.72,1501.0,United States,,Summer Sewald,West
79G6725X,Kary Hendrixson,GTX Pro,J-Texon,Won,2017-04-23,2017-04-26,5415.0,GTX,4821.0,retail,1989.0,1388.67,3583.0,United States,,Summer Sewald,West
2K7R3QHZ,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-04-24,2017-09-03,616.0,GTX,550.0,services,1987.0,405.59,1179.0,Brazil,Warephase,Summer Sewald,West
2EO70V27,Kary Hendrixson,GTX Pro,Sunnamplex,Lost,2017-04-25,2017-04-27,0.0,GTX,4821.0,marketing,2008.0,894.37,1593.0,Poland,,Summer Sewald,West
ZBAMKTFX,Kary Hendrixson,GTX Pro,Labdrill,Won,2017-04-26,2017-08-08,4901.0,GTX,4821.0,medical,1985.0,2741.37,9226.0,United States,,Summer Sewald,West
5CZBHSRI,Kary Hendrixson,MG Advanced,Toughzap,Engaging,2017-04-29,,,MG,3393.0,retail,1995.0,332.43,799.0,United States,,Summer Sewald,West
JGXLR3H3,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-04-30,2017-08-06,532.0,GTX,550.0,medical,2004.0,1618.89,3889.0,United States,,Summer Sewald,West
ZNFFFJ1T,Kary Hendrixson,GTX Basic,Newex,Won,2017-04-30,2017-08-13,585.0,GTX,550.0,services,1991.0,1012.72,3492.0,Germany,,Summer Sewald,West
5WHMLQDK,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-05-01,,,GTX,4821.0,,,,,,,Summer Sewald,West
A5BVV5P8,Kary Hendrixson,GTX Basic,Scotfind,Lost,2017-05-01,2017-06-12,0.0,GTX,550.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
2NTWE1G4,Kary Hendrixson,GTX Pro,Xx-holding,Won,2017-05-03,2017-05-08,4604.0,GTX,4821.0,finance,1993.0,7537.24,20293.0,United States,,Summer Sewald,West
Z236WCM1,Kary Hendrixson,GTX Plus Basic,Vehement Capital Partners,Engaging,2017-05-05,,,GTX,1096.0,finance,1993.0,646.1,883.0,United States,Golddex,Summer Sewald,West
T5GZDRDE,Kary Hendrixson,MG Special,Y-corporation,Lost,2017-05-05,2017-05-16,0.0,MG,55.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
FWTTJ2G8,Kary Hendrixson,GTX Basic,Initech,Engaging,2017-05-06,,,GTX,550.0,telecommunications,1994.0,6395.05,20275.0,United States,,Summer Sewald,West
ARY1F1KN,Kary Hendrixson,GTX Plus Basic,Fasehatice,Lost,2017-05-07,2017-05-20,0.0,GTX,1096.0,retail,1990.0,4968.91,7523.0,United States,,Summer Sewald,West
LPOOKZCQ,Kary Hendrixson,GTX Basic,Kan-code,Lost,2017-05-09,2017-08-08,0.0,GTX,550.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
53ZXALR1,Kary Hendrixson,GTX Plus Basic,Faxquote,Won,2017-05-10,2017-09-14,1220.0,GTX,1096.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,Summer Sewald,West
LTVGILHP,Kary Hendrixson,GTX Basic,Bioholding,Engaging,2017-05-11,,,GTX,550.0,medical,2012.0,587.34,1356.0,Philippines,,Summer Sewald,West
N00L26DN,Kary Hendrixson,GTX Pro,Kan-code,Lost,2017-05-11,2017-05-30,0.0,GTX,4821.0,software,1982.0,11698.03,34288.0,United States,,Summer Sewald,West
G5Z0FWAX,Kary Hendrixson,GTX Pro,Konex,Lost,2017-05-12,2017-08-03,0.0,GTX,4821.0,technology,1980.0,7708.38,13756.0,United States,,Summer Sewald,West
Z3FOWY9N,Kary Hendrixson,GTX Plus Pro,Scotfind,Won,2017-05-12,2017-06-22,5698.0,GTX,5482.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
X4FW4JR1,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-05-15,,,GTX,550.0,,,,,,,Summer Sewald,West
BHV4K3VV,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-05-15,2017-05-25,549.0,GTX,550.0,employment,1983.0,2871.35,9561.0,United States,,Summer Sewald,West
8GV0BQTU,Kary Hendrixson,MG Advanced,Xx-holding,Engaging,2017-05-17,,,MG,3393.0,finance,1993.0,7537.24,20293.0,United States,,Summer Sewald,West
7D75QXBD,Kary Hendrixson,GTX Plus Basic,Groovestreet,Engaging,2017-05-18,,,GTX,1096.0,retail,2003.0,223.8,299.0,United States,,Summer Sewald,West
BRFHWGVC,Kary Hendrixson,GTX Plus Basic,No Acct Name Entered,Engaging,2017-05-19,,,GTX,1096.0,,,,,,,Summer Sewald,West
MPCJV2LA,Kary Hendrixson,GTX Plus Basic,Hatfan,Lost,2017-05-20,2017-08-21,0.0,GTX,1096.0,services,1982.0,792.46,1299.0,United States,,Summer Sewald,West
RE3UNESR,Kary Hendrixson,GTX Basic,No Acct Name Entered,Engaging,2017-05-21,,,GTX,550.0,,,,,,,Summer Sewald,West
PPUSV3RG,Kary Hendrixson,GTX Plus Pro,No Acct Name Entered,Engaging,2017-05-21,,,GTX,5482.0,,,,,,,Summer Sewald,West
ZJQKUIZ4,Kary Hendrixson,MG Special,Opentech,Engaging,2017-05-22,,,MG,55.0,finance,1994.0,355.23,853.0,United States,,Summer Sewald,West
KD63LC6D,Kary Hendrixson,GTX Basic,Condax,Won,2017-05-22,2017-09-25,584.0,GTX,550.0,medical,2017.0,4.54,9.0,United States,,Summer Sewald,West
OKNOWHS3,Kary Hendrixson,GTX Plus Basic,Labdrill,Lost,2017-05-23,2017-08-02,0.0,GTX,1096.0,medical,1985.0,2741.37,9226.0,United States,,Summer Sewald,West
IDBXD4OU,Kary Hendrixson,GTX Basic,Scotfind,Lost,2017-05-24,2017-08-22,0.0,GTX,550.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Summer Sewald,West
TDNJDFU6,Kary Hendrixson,GTX Pro,Zoomit,Lost,2017-05-24,2017-08-13,0.0,GTX,4821.0,entertainment,1992.0,324.19,978.0,United States,,Summer Sewald,West
2PI827MA,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-05-25,,,GTX,4821.0,,,,,,,Summer Sewald,West
E4KL4NGF,Kary Hendrixson,GTX Basic,Golddex,Won,2017-05-26,2017-08-07,571.0,GTX,550.0,finance,2008.0,52.5,165.0,United States,,Summer Sewald,West
QCH2R1VO,Kary Hendrixson,MG Advanced,Konex,Won,2017-05-26,2017-08-12,4022.0,MG,3393.0,technology,1980.0,7708.38,13756.0,United States,,Summer Sewald,West
9FH4OP4U,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2017-05-27,2017-08-04,5312.0,GTX,5482.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,Summer Sewald,West
N128I4H8,Kary Hendrixson,MG Special,Nam-zim,Won,2017-05-27,2017-06-07,66.0,MG,55.0,services,1987.0,405.59,1179.0,Brazil,Warephase,Summer Sewald,West
BO1ZOZG2,Kary Hendrixson,GTX Plus Basic,Ontomedia,Engaging,2017-05-28,,,GTX,1096.0,employment,1997.0,882.12,2769.0,United States,,Summer Sewald,West
EUYJDW9C,Kary Hendrixson,GTX Pro,No Acct Name Entered,Engaging,2017-05-29,,,GTX,4821.0,,,,,,,Summer Sewald,West
3GOXMQPF,Kary Hendrixson,GTX Plus Basic,Golddex,Won,2017-05-29,2017-08-17,1002.0,GTX,1096.0,finance,2008.0,52.5,165.0,United States,,Summer Sewald,West
1WZ5N86Q,Kary Hendrixson,GTX Plus Pro,Hottechi,Won,2017-05-29,2017-08-17,6042.0,GTX,5482.0,technology,1997.0,8170.38,16499.0,South Korea,,Summer Sewald,West
3R8PJCCW,Kary Hendrixson,MG Advanced,Blackzim,Won,2017-05-30,2017-09-03,2868.0,MG,3393.0,retail,2009.0,497.11,1588.0,United States,,Summer Sewald,West
J47DPNB5,Kary Hendrixson,GTX Plus Pro,Plexzap,Lost,2017-05-31,2017-08-03,0.0,GTX,5482.0,retail,2001.0,2437.85,4874.0,United States,,Summer Sewald,West
